username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Gerrarrdus;2016-05-05 02:53;0;0;"@johnthelutheran I don't have a vote, but I do think Sadiq Khan looks like the best bet.";;@johnthelutheran;;"727934191980171266";https://twitter.com/Gerrarrdus/status/727934191980171266
Naheedkirklees;2016-05-05 02:53;2;2;"#Laboudoorstep felt a real warm glow tonight. Good luck to all LP candidates. @SadiqKhan @JamesHolmwood @SheikhUllah @KenLowe @NadimIqbal";;@SadiqKhan @JamesHolmwood @SheikhUllah @KenLowe @NadimIqbal;#Laboudoorstep;"727934158224424960";https://twitter.com/Naheedkirklees/status/727934158224424960
cobartlett;2016-05-05 02:53;1;3;"I'm proudly voting for @SadiqKhan tomorrow.";;@SadiqKhan;;"727934151635152896";https://twitter.com/cobartlett/status/727934151635152896
shanedgj;2016-05-05 02:52;0;1;"Leader: London is calling Sadiq Khan http://www. newstatesman.com/politics/uk/20 16/04/leader-london-calling-sadiq-khan …";;;;"727933915579682816";https://twitter.com/shanedgj/status/727933915579682816
SadiqKhan;2016-05-05 02:52;237;327;"I'll crack down on overseas investors buying up new homes before Londoners. http://www. standard.co.uk/news/politics/ sadiq-khan-stop-foreigners-from-buying-up-london-s-newbuilds-a3135296.html … pic.twitter.com/c0FBAp1Bv8";;;;"727933865961136128";https://twitter.com/SadiqKhan/status/727933865961136128
grumpyinbolton;2016-05-05 02:52;0;0;"@Khyberman @SirBasilBrush @jeremycorbyn @UKLabour @SadiqKhan no. The inquiry is just about anti-semitism. Keep up.";;@Khyberman @SirBasilBrush @jeremycorbyn @UKLabour @SadiqKhan;;"727933858155499520";https://twitter.com/grumpyinbolton/status/727933858155499520
zaheernaaz009;2016-05-05 02:51;1;2;"Pak expats in London , please vote to sadiq khan for mayor.. #SadiqKhan";;;#SadiqKhan;"727933752979140608";https://twitter.com/zaheernaaz009/status/727933752979140608
aspirationalbob;2016-05-05 02:50;0;1;"And that's a wrap for canvassing for Sadiq Khan for this year, on to polling day!!";;;;"727933560028598273";https://twitter.com/aspirationalbob/status/727933560028598273
Nikhil_MUFC;2016-05-05 02:50;0;0;"@nizbizz @SadiqKhan Never trust a porki arsehole";;@nizbizz @SadiqKhan;;"727933544207552512";https://twitter.com/Nikhil_MUFC/status/727933544207552512
MatthewP1stAD;2016-05-05 02:50;2;1;"So, tomorrow we get the chance to exercise our democratic right and vote. I shall be voting for Sadiq Khan and... http:// fb.me/2IDpYwVAL";;;;"727933541045129216";https://twitter.com/MatthewP1stAD/status/727933541045129216
samson07917;2016-05-05 02:50;0;0;"@HuffPostUKPol @jeremycorbyn @SadiqKhan http://www. telegraph.co.uk/news/2016/05/0 4/labour-plunged-into-fresh-race-row-as-london-mayoral-candidate-s/ … How about this for smearing. The Khunt is racist. Fact.";;@HuffPostUKPol @jeremycorbyn @SadiqKhan;;"727933474603143175";https://twitter.com/samson07917/status/727933474603143175
SteveD4848;2016-05-05 02:50;0;0;"@angelneptustar @SadiqKhan @MayorofLondon @BorisJohnson Claims to be a uniter lack a shred of credibility.";;@angelneptustar @SadiqKhan @MayorofLondon @BorisJohnson;;"727933461953163266";https://twitter.com/SteveD4848/status/727933461953163266
ElContador2000;2016-05-05 02:50;4;1;"Sadiq Khan shared platform with five Islamic extremists http://www. standard.co.uk/news/mayor/sad iq-khan-shared-platform-with-five-islamic-extremists-a3231436.html …";;;;"727933410367393792";https://twitter.com/ElContador2000/status/727933410367393792
DrAyshaRaza;2016-05-05 02:50;1;2;"Powered by @SadiqKhan fave biccies tonight! #ReadyForKhan @TeamKhan2016 pic.twitter.com/Bk5LAsv4SL";;@SadiqKhan @TeamKhan2016;#ReadyForKhan;"727933355505950720";https://twitter.com/DrAyshaRaza/status/727933355505950720
blondeycath7;2016-05-05 02:50;5;4;"Tomorrow I'll be voting for our beautiful city. I'll be voting for @SadiqKhan #ReadyForKhan #byebyeBoris";;@SadiqKhan;#ReadyForKhan #byebyeBoris;"727933346026819588";https://twitter.com/blondeycath7/status/727933346026819588
mukhtarkarim;2016-05-05 02:50;2;2;"#London decides on new @MayorOfLondon . Only 1 candidate has clearly set out policies & stayed away from dog whistling Vote @SadiqKhan #5May";;@MayorOfLondon @SadiqKhan;#London #5May;"727933332500131840";https://twitter.com/mukhtarkarim/status/727933332500131840
fahimmangal;2016-05-05 02:50;2;3;"Good Luck! @SadiqKhan";;@SadiqKhan;;"727933323843121152";https://twitter.com/fahimmangal/status/727933323843121152
